Disclaimer,,,,,,,,,,,,,,,,,,
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov.""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
6843705,29.28,-98.7261111,Bexar,218EBFZA,Southwest ISD - Elm  Creek 11796 Barker Ln,W,10/13/1995,2285,10,12,0,233,646,No,Yes,Submersible,Public Supply,TCEQ Source ID: G0150524A. Tested at 400 gpm with 171 feet drawdown when drilled. Cemented to 1761 feet.
6843705,29.28,-98.7261111,Bexar,218EBFZA,Southwest ISD - Elm  Creek 11796 Barker Ln,W,10/13/1995,2285,10,8,233,1761,646,No,Yes,Submersible,Public Supply,TCEQ Source ID: G0150524A. Tested at 400 gpm with 171 feet drawdown when drilled. Cemented to 1761 feet.
6843705,29.28,-98.7261111,Bexar,218EBFZA,Southwest ISD - Elm  Creek 11796 Barker Ln,W,10/13/1995,2285,101,7,1761,2285,646,No,Yes,Submersible,Public Supply,TCEQ Source ID: G0150524A. Tested at 400 gpm with 171 feet drawdown when drilled. Cemented to 1761 feet.
6843801,29.2908333,-98.6749167,Bexar,218EDRDA,Richard Vogt,W,0/0/1952,1875,10,6,-2,200,640,No,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843801,29.2908333,-98.6749167,Bexar,218EDRDA,Richard Vogt,W,0/0/1952,1875,10,8,0,200,640,No,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843801,29.2908333,-98.6749167,Bexar,218EDRDA,Richard Vogt,W,0/0/1952,1875,101,,200,1875,640,No,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843802,29.28825,-98.6948333,Bexar,218EBFZA,"Aldridge Nursery, Inc.",W,0/0/1955,1987,10,10,0,210,661,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843802,29.28825,-98.6948333,Bexar,218EBFZA,"Aldridge Nursery, Inc.",W,0/0/1955,1987,10,7,210,1857,661,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843802,29.28825,-98.6948333,Bexar,218EBFZA,"Aldridge Nursery, Inc.",W,0/0/1955,1987,101,,1857,1987,661,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843803,29.2875,-98.696945,Bexar,218EDRDA,Mary Goss ,W,0/0/1953,1850,,,,,663,Yes,No,Turbine,Unused,"Open hole from 1,800 to 1,850 ft. Unused irrigation well.  Reported yield 500 gpm."
6843804,29.283611,-98.702501,Bexar,218EDRDA,Constanzo Brothers,W,0/0/1951,1949,,,,,662,No,No,Turbine,Irrigation,"Owner Well Number: M-62. Open hole from 1,740 to 1,949 ft."
6843805,29.28061,-98.683777,Bexar,218EDRDA,Henry Verstuyft,W,0/0/1955,2195,,,,,642,Yes,No,Turbine,Irrigation,"Open hole from 1,763 to 2,195 ft. Reported yield 1,000 gpm."
6843806,29.2791389,-98.7016111,Bexar,218EDRDA,"Tony Constanzo, Jr.",W,0/0/1951,1887,10,7,0,1710,643,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843806,29.2791389,-98.7016111,Bexar,218EDRDA,"Tony Constanzo, Jr.",W,0/0/1951,1887,101,,1710,1887,643,Yes,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843807,29.275278,-98.672222,Bexar,218EBFZA,A. A. Grothues,W,7/0/1954,2292,10,10,0,204,625,Yes,Yes,Turbine,Domestic,"Open hole from 1,780 to 2,292 ft. Cemented from 1,780 ft. to surface. Top of Edwards 1,778 ft.  Reported flow 750 gpm in July 1954. Old flowing well."
6843807,29.275278,-98.672222,Bexar,218EBFZA,A. A. Grothues,W,7/0/1954,2292,10,8,204,1780,625,Yes,Yes,Turbine,Domestic,"Open hole from 1,780 to 2,292 ft. Cemented from 1,780 ft. to surface. Top of Edwards 1,778 ft.  Reported flow 750 gpm in July 1954. Old flowing well."
6843807,29.275278,-98.672222,Bexar,218EBFZA,A. A. Grothues,W,7/0/1954,2292,10,,1780,2292,625,Yes,Yes,Turbine,Domestic,"Open hole from 1,780 to 2,292 ft. Cemented from 1,780 ft. to surface. Top of Edwards 1,778 ft.  Reported flow 750 gpm in July 1954. Old flowing well."
6843808,29.269722,-98.691111,Bexar,218EBFZA,Orin Colvin ,W,7/9/1957,1764,,,,,621,No,No,Turbine,Stock,Owner Well Number: M-61. 
6843809,29.2672222,-98.6911111,Bexar,218EBFZA,A. J. Ballard,W,0/0/1954,1903,10,8,0,1800,621,No,Yes,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843810,29.26035,-98.7085694,Bexar,218EBFZA,K. L. Haggard,W,0/0/1961,1860,,,,,633,No,Yes,None,Domestic,Reported flow 100 gpm.  Temp. 95 degrees F.
6843811,29.289167,-98.706945,Bexar,218EBFZA,Atascosa Rural WSC 10882 Jarratt ,W,8/1/1969,2298,,,,,682,Yes,Yes,Turbine,Public Supply,"USGS Site Number: 291720098422301. TCEQ Source ID: G0150040A. Open hole from 1,726 to 2,298 ft. Cemented from 1,760 ft. to surface. Top of Edwards 1,760 ft. to surface.  Top of Edwards 1,760 ft. Development test:  Drawdown of 112 ft. pumping 1,600 gpm for 24 hours on August 1, 1969.  Temp. 101 degrees F."
6843812,29.280761,-98.683851,Bexar,218EBFZA,A. A. Seeligson,W,,1800,,,,,648,Yes,Yes,None,Domestic,"Well M-13 in Texas Board of Water Engineers Bulletin 5608.  Oil test converted to water well.  Reported flow 220 gpm. on October 20, 1933. Temp. 94 degrees F.  Historical observation well."
6843813,29.270555,-98.670278,Bexar,218EBFZA,A. A. Grothers,W,0/0/1933,1800,,,,,590,Yes,No,Other,Plugged or Destroyed,Well M-14 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Oil test.  Temp.  97 degrees F. Historical observation well. Old flowing well (plugged).
6843814,29.2913056,-98.6769333,Bexar,218EDRDA,Fritz Schneider,W,,1900,10,7,0,1700,644,No,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843814,29.2913056,-98.6769333,Bexar,218EDRDA,Fritz Schneider,W,,1900,101,,1700,1900,644,No,No,Turbine,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843815,29.281389,-98.696945,Bexar,218EDRDA,"Aldridge Nursery, Inc.",W,0/0/1946,2251,,,,,658,No,No,Turbine,Irrigation,Well M-29 in Texas Board of Water Engineers Bulletin 5608. Development test:  Drawdown of 96 ft. pumping 550 gpm.
6843816,29.276111,-98.690278,Bexar,218EBFZA,"Aldridge Nursery, Inc.",W,0/0/1951,1993,,,,,650,No,No,Turbine,Irrigation,Well M-40 in Texas Board of Water Engineers Bulletin 5608. Development test:  Drawdown of 62 ft. pumping 927 gpm.  Temp. 94 degrees F.
6843817,29.28,-98.696111,Bexar,218EDRDA,"Tony Costanzo, Jr.",W,0/0/1951,1949,,,,,650,No,No,Turbine,Irrigation,Well M-39 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 350 gpm in 1951.
6843818,29.2653611,-98.6919722,Bexar,218EBFZA,Tom Fey,W,0/0/1984,1950,,,,,610,No,Yes,,Irrigation,Edwards AA provided updated verified coords (2/11/19).
6843901,29.278889,-98.645,Bexar,218EBFZA,Earl Baker Estate ,W,0/0/1956,2274,,,,,612,No,Yes,Turbine,Irrigation,"Open hole from 1,726 to 2,274 ft. Cemented from 1,726 ft. to surface. Top of Edwards 1,700 ft.  Unused irrigation well.  Pump set at 225 ft.  Development test yield 900 gpm.  Temp. 101 F."
6843904,29.269722,-98.666389,Bexar,218EDRDA,San Antonio Water Sys. West Bexar #3 ,O,12/31/2007,2460,10,12,0,55,584,No,No,None,Other,Well Report Tracking Number: 140297. Owner Well Number: West Bexar #3. City of San Antonio observation well.
6843904,29.269722,-98.666389,Bexar,218EDRDA,San Antonio Water Sys. West Bexar #3 ,O,12/31/2007,2460,10,7,0,1860,584,No,No,None,Other,Well Report Tracking Number: 140297. Owner Well Number: West Bexar #3. City of San Antonio observation well.
6843904,29.269722,-98.666389,Bexar,218EDRDA,San Antonio Water Sys. West Bexar #3 ,O,12/31/2007,2460,101,6,1860,2460,584,No,No,None,Other,Well Report Tracking Number: 140297. Owner Well Number: West Bexar #3. City of San Antonio observation well.
6844101,29.3688889,-98.6038889,Bexar,218EBFZA,San Antonio Water Sys. Gateway #2,W,4/6/1961,1570,,,,,734,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150018BH. Cemented from 1,171 ft. to surface. Top of Edwards 1,172 ft. Tested at 1,987 gpm with a drawdown of 67 ft pumping for 12 hours when drilled."
6844102,29.353056,-98.601389,Bexar,218EBFZA,San Antonio Water Sys. Hillside Acres,W,0/0/1956,,,,,,731,No,Yes,None,Unused,
6844103,29.349445,-98.607501,Bexar,218EBFZA,Lakeside Water Co. Well #1,W,12/22/1962,1550,,,,,674,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 1. TCEQ Source ID: G0150140A. Top of Edwards 1,355 ft.  Reported yield 100 gpm. Plugged PS well."
6844104,29.3479167,-98.6166667,Bexar,218EDRDA,Lackland City Water  Co.,W,,1753,,,,,668,Yes,No,None,Unused,"Well I-170 in Texas Board of Water Engineers Bulletin 5608.  Drilled to 3,400 ft. and plugged back to 1,753 ft.  Cemented from 1,600 ft. to surface.  Top of Edwards 1,391 ft. Reported flow 100 gpm in April 1968.  Unused public supply well.  Pump set at 100 ft. Development test:  Drawdown of 10 ft. pumping 600 gpm for 4 hours in April 1968.  Temp 72 degrees F."
6844105,29.345834,-98.600001,Bexar,218EBFZA,San Antonio Water Sys. Lackland #4 ,W,0/0/1956,1995,101,,1450,1995,720,No,Yes,None,Unused,"Reported yield 1,000 gpm."
6844106,29.335834,-98.620278,Bexar,218EDRDA,Richard Aelvoet ,W,,1830,,,,,694,No,No,Turbine,Irrigation,Reported yield 650 gpm.
6844107,29.3483333,-98.6158333,Bexar,218EBFZA,San Antonio Water Sys. Lackland #6,W,4/26/1968,1820,101,,1372,1820,666,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 6A. TCEQ Source ID: G0150018AW. Top of Edwards at 1,362 feet. Cemented from 1,372 ft. to surface. Tested at 4,000 gpm with a drawdown of 123 feet when drilled."
6844108,29.368611,-98.603889,Bexar,218EBFZA,San Antonio Water Sys. Gateway #1,W,10/24/1958,1387,101,,1165,1387,734,No,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150018BG. Cemented from 1,165 ft. to surface. Top of Edwards 1,172 ft. Development test:  Drawdown of 18 ft. pumping 2,731 gpm."
6844109,29.338056,-98.586111,Bexar,218EBFZA,"AllstatePacking Co., Inc.",W,11/11/1974,1228,,,,,609,Yes,Yes,None,Unused,"TCEQ Source ID: G0150388A. Open hole from 1,158 to 1,228 ft. Cemented from 1,158 ft. to surface. Reported flow 1,225 gpm. Development test:  Drawdown of 23 ft. pumping 2,200 gpm. Unused industrial well."
6844110,29.348056,-98.616112,Bexar,218EBFZA,San Antonio Water Sys. Lackland 6A ,W,2/25/1986,1886,10,30,0,1373,668,No,Yes,Turbine,Public Supply,Owner Well Number: 6AA. TCEQ Source ID: G0150018AX. Flowing well. Measured yield 7000 GPM with 62 feet drawdown after pumping 12 hours in 1986. Cemented from 0 to 1373 feet.
6844110,29.348056,-98.616112,Bexar,218EBFZA,San Antonio Water Sys. Lackland 6A ,W,2/25/1986,1886,101,24,1373,1886,668,No,Yes,Turbine,Public Supply,Owner Well Number: 6AA. TCEQ Source ID: G0150018AX. Flowing well. Measured yield 7000 GPM with 62 feet drawdown after pumping 12 hours in 1986. Cemented from 0 to 1373 feet.
6844111,29.3730861,-98.5948889,Bexar,218EDRDA,San Antonio Water  System,W,2/21/1997,1500,10,20,0,206,656,Yes,No,Turbine,Public Supply,"Owner Well Number: Kelly AFB # 2047 - Stapleton well. GCD Well Number: W100-636. Previous Well Number: 6836716. Cemented from 0 to 1,059 feet. Measured yield 3,025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.52 GPM/ft. Pumping level 86 feet. 6836716 was a duplicate of this well."
6844111,29.3730861,-98.5948889,Bexar,218EDRDA,San Antonio Water  System,W,2/21/1997,1500,10,16,206,1061,656,Yes,No,Turbine,Public Supply,"Owner Well Number: Kelly AFB # 2047 - Stapleton well. GCD Well Number: W100-636. Previous Well Number: 6836716. Cemented from 0 to 1,059 feet. Measured yield 3,025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.52 GPM/ft. Pumping level 86 feet. 6836716 was a duplicate of this well."
6844111,29.3730861,-98.5948889,Bexar,218EDRDA,San Antonio Water  System,W,2/21/1997,1500,101,15,1061,1500,656,Yes,No,Turbine,Public Supply,"Owner Well Number: Kelly AFB # 2047 - Stapleton well. GCD Well Number: W100-636. Previous Well Number: 6836716. Cemented from 0 to 1,059 feet. Measured yield 3,025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.52 GPM/ft. Pumping level 86 feet. 6836716 was a duplicate of this well."
6844112,29.348611,-98.607778,Bexar,218EBFZA,Lakeside Trailer Park  SAWS- Well #2,W,,,,,,,671,No,No,None,Plugged or Destroyed,Owner Well Number: 2. TCEQ Source ID: G0150140B. Plugged PS well.
6844201,29.3714444,-98.5596944,Bexar,218EDRDA,Celotex Corp.  Roofing Materials,W,1/5/1955,1253,,,,,613,Yes,No,Turbine,Plugged or Destroyed,"Open hole from 1,022 to 1,253 ft. Well is plugged according to SAWS."
6844202,29.3629111,-98.5462444,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,4/11/1952,1434,10,12,0,1279,648,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 4. TCEQ Source ID: G0150249F. Top of Edwards at 1,287 feet. Cemented from 1,279 ft. to surface."
6844202,29.3629111,-98.5462444,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,4/11/1952,1434,101,,1279,1434,648,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 4. TCEQ Source ID: G0150249F. Top of Edwards at 1,287 feet. Cemented from 1,279 ft. to surface."
6844203,29.3629222,-98.5464028,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,1/0/1965,1586,10,20,0,1251,648,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 5. TCEQ Source ID: G0150249G. Top of Edwards at 1,250 feet. Cemented from 1,251 ft. to surface."
6844203,29.3629222,-98.5464028,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,1/0/1965,1586,101,,1251,1586,648,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 5. TCEQ Source ID: G0150249G. Top of Edwards at 1,250 feet. Cemented from 1,251 ft. to surface."
6844204,29.352778,-98.556945,Bexar,218EBFZA,BMWD-Southside Station #7 Well #1,W,9/29/1950,1400,10,12,0,1209,647,No,Yes,None,Unused,Owner Well Number: 007WP1. TCEQ Source ID: G0150249N. Well I-204 in Texas Board of Water Engineers Bull. 5608. Cemented to 1209 ft. Top of Edwards at 1218 ft. Reported flow 2500 gpm Sept 1950. Capped PS well.
6844204,29.352778,-98.556945,Bexar,218EBFZA,BMWD-Southside Station #7 Well #1,W,9/29/1950,1400,101,,1209,1400,647,No,Yes,None,Unused,Owner Well Number: 007WP1. TCEQ Source ID: G0150249N. Well I-204 in Texas Board of Water Engineers Bull. 5608. Cemented to 1209 ft. Top of Edwards at 1218 ft. Reported flow 2500 gpm Sept 1950. Capped PS well.
6844205,29.352778,-98.556667,Bexar,218EBFZA,BMWD-Southside Station #7 Well #2,W,3/8/1953,1420,10,12,0,1218,647,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 007WP2. TCEQ Source ID: G0150249O. Top of Edwards 1,217 ft.  Reported yield 1600 gpm. Cemented to 1218 ft."
6844205,29.352778,-98.556667,Bexar,218EBFZA,BMWD-Southside Station #7 Well #2,W,3/8/1953,1420,101,,1218,1420,647,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 007WP2. TCEQ Source ID: G0150249O. Top of Edwards 1,217 ft.  Reported yield 1600 gpm. Cemented to 1218 ft."
6844206,29.352501,-98.556667,Bexar,218EBFZA,BMWD-Southside Station #7 Well #3,W,5/6/1954,1530,10,12,0,1206,647,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 007WP3. TCEQ Source ID: G0150249P. Cemented to 1206 ft. Reported yield 1800 gpm. Top of Edwards 1,212 ft."
6844206,29.352501,-98.556667,Bexar,218EBFZA,BMWD-Southside Station #7 Well #3,W,5/6/1954,1530,101,,1206,1530,647,Yes,Yes,Turbine,Public Supply,"Owner Well Number: 007WP3. TCEQ Source ID: G0150249P. Cemented to 1206 ft. Reported yield 1800 gpm. Top of Edwards 1,212 ft."
6844207,29.351112,-98.574444,Bexar,218EDRDA,City Public Service  Board ,W,10/6/1956,1686,,,,,640,No,No,Turbine,Industrial,"Open hole from 1,130 to 1,686 ft. Cemented from 1,130 ft. to surface. Top of Edwards 1,139 ft. Development test:  Drawdown of 108 ft. pumping 2,965 gpm."
6844208,29.346111,-98.576389,Bexar,218EDRDA,W. P. Fike & I. P. Roesler ,W,0/0/1951,1263,,,,,635,No,No,None,Unused,"Cemented from 1,104 ft. to surface. Top of Edwards 1,104 ft.  Reported flow 60 gpm in 1951.  Unused irrigation well."
6844209,29.341111,-98.5825,Bexar,218EDRDA,Trailer City Water Co. Well #1,W,7/10/1961,1552,,,,,612,Yes,Yes,Submersible,Public Supply,"TCEQ Source ID: G0150131A. Open hole from 1,130 to 1,552 ft. Cemented from 1,130 ft. to surface. Top of Edwards 1,151 ft."
6844210,29.3350833,-98.5682222,Bexar,218EBFZA,Edmond Persyn,W,2/9/1955,1672,10,8.625,0,459,631,No,Yes,Turbine,Irrigation,
6844210,29.3350833,-98.5682222,Bexar,218EBFZA,Edmond Persyn,W,2/9/1955,1672,10,8.625,459,1422,631,No,Yes,Turbine,Irrigation,
6844211,29.355278,-98.581944,Bexar,218EDRDA,C. W. Marvin,W,0/0/1930,1400,,,,,642,No,No,Turbine,Irrigation,Reported yield 650 gpm.
6844212,29.352501,-98.556945,Bexar,218EBFZA,BMWD-Southside Station #7 Well #4,W,6/9/1971,1517,10,30,0,400,649,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 007WP4. TCEQ Source ID: G0150249Q. Top of the Edwards 1,217 feet. Cemented from 0 to 1,217 feet. Plugged PS well."
6844212,29.352501,-98.556945,Bexar,218EBFZA,BMWD-Southside Station #7 Well #4,W,6/9/1971,1517,10,24,400,1217,649,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 007WP4. TCEQ Source ID: G0150249Q. Top of the Edwards 1,217 feet. Cemented from 0 to 1,217 feet. Plugged PS well."
6844212,29.352501,-98.556945,Bexar,218EBFZA,BMWD-Southside Station #7 Well #4,W,6/9/1971,1517,101,,1217,1517,649,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 007WP4. TCEQ Source ID: G0150249Q. Top of the Edwards 1,217 feet. Cemented from 0 to 1,217 feet. Plugged PS well."
6844213,29.358056,-98.561667,Bexar,218EBFZA,Homer Calle ,W,,,,,,,653,Yes,No,None,Plugged or Destroyed,"Well I-177 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Reported flow 365 gpm on October 4, 1934.  Temp. 80 degrees F.  Historical Observation well."
6844214,29.356112,-98.548334,Bexar,218EBFZA,Thurman Barrett ,W,6/2/1946,1285,10,10,0,60,654,Yes,Yes,Turbine,Public Supply,"Well I-195 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,222 to 1,285 ft.  Cemented from 1,222 ft. to surface.  Top of Edwards 1,222 ft.  Reported flow 4,400 gpm. in 1946."
6844214,29.356112,-98.548334,Bexar,218EBFZA,Thurman Barrett ,W,6/2/1946,1285,10,8,60,1222,654,Yes,Yes,Turbine,Public Supply,"Well I-195 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,222 to 1,285 ft.  Cemented from 1,222 ft. to surface.  Top of Edwards 1,222 ft.  Reported flow 4,400 gpm. in 1946."
6844214,29.356112,-98.548334,Bexar,218EBFZA,Thurman Barrett ,W,6/2/1946,1285,101,,1222,1285,654,Yes,Yes,Turbine,Public Supply,"Well I-195 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,222 to 1,285 ft.  Cemented from 1,222 ft. to surface.  Top of Edwards 1,222 ft.  Reported flow 4,400 gpm. in 1946."
6844215,29.351112,-98.577778,Bexar,218EBFZA,City Public Service  Board#1 ,W,6/11/1947,1174,,,,,634,No,Yes,Turbine,Industrial,"Well I-127 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 1,127 ft. to surface.  Top of Edwards 1,141 ft.  Reported flow 880 gpm in 1950."
6844216,29.349722,-98.576667,Bexar,218EDRDA,City Public Service  Board#3 ,W,10/8/1949,1510,,,,,632,No,No,Turbine,Industrial,"Well I-126 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 1,129 ft. to surface.  Top of Edwards 1,126 ft.  Reported flow 2,500 gpm in 1950."
6844217,29.3525,-98.575,Bexar,218EDRDA,City Public Service  Board#2,W,0/0/1948,1319,,,,,648,No,Yes,Turbine,Industrial,"USGS Site Number: 292109098343001. Well I-128 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 2,700 gpm in 1950."
6844218,29.3626833,-98.5459139,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,10/5/1944,1326,10,13,0,1263,650,No,Yes,Turbine,Public Supply,Owner Well Number: 3. TCEQ Source ID: G0150249E. Well 223 in Texas Board of Water Engineers Bulletin 5608.
6844219,29.3630444,-98.5459583,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,0/0/1929,1328,,,,,660,No,Yes,Turbine,Plugged or Destroyed,Owner Well Number: 1. Well 222 in Texas Board of Water Engineers Bulletin 5608.
6844220,29.349722,-98.571667,Bexar,218EDRDA,"Verstuyft, et al. ",W,,1014,,,,,643,Yes,No,Turbine,Irrigation,"Well I-113 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 690 gpm on October 11, 1934."
6844221,29.346111,-98.569444,Bexar,218EDRDA,"Verstuyft, et al. ",W,,1204,,,,,638,Yes,No,Turbine,Irrigation,"Well I-112 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 800 gpm. on September 6, 1933."
6844222,29.3421417,-98.5732444,Bexar,218EDRDA,"J. P. Wauters, et al.",W,,1100,,,,,637,Yes,No,None,Irrigation,"Well I-110 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 500 gpm on October 14, 1934."
6844223,29.3416722,-98.5687806,Bexar,218EDRDA,"J. P. Wauters, et al.",W,,1068,,,,,634,Yes,No,None,Irrigation,"Well I-109 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 780 gpm on October 16, 1934. Temp. 81 degrees F."
6844225,29.3378333,-98.5748056,Bexar,218EBFZA,Remi Aelvoet,W,0/0/1949,1376,,,,,633,No,Yes,Turbine,Irrigation,"Well I-125 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 1,182 ft. to surface.  Top of Edwards 1,186 ft."
6844226,29.351667,-98.581389,Bexar,218EDRDA,Exxon Mobil,W,,1400,,,,,640,No,No,None,Plugged or Destroyed,Plugging Report Tracking Number: 84831. Flows.
6844227,29.353889,-98.569444,Bexar,218EDRDA,"Verstuyft,et al.",W,0/0/1934,1372,,,,,647,No,No,Turbine,Irrigation,"Well I-114 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 715 gpm on August 30, 1934."
6844228,29.353889,-98.561389,Bexar,218EDRDA,Leo Mendiola,W,,1170,,,,,648,No,No,Turbine,Irrigation,Casing cemented.
6844229,29.373055,-98.551667,Bexar,218EDRDA,Kelly Air Force Base,W,,1200,,,,,663,No,No,None,Unused,Well I-94 in Texas Board of Water Engineers Bulletin 5608.  Unused.
6844230,29.3629139,-98.5458333,Bexar,218EBFZA,San Antonio Water System -King Ave. Pumping Station,W,0/0/1937,,,,,,662,No,No,None,Plugged or Destroyed,Owner Well Number: 2. 
6844231,29.349722,-98.564445,Bexar,218EDRDA,San Antonio Water Sys. Pitluk #1 ,O,11/0/2005,1735,,,,,643,No,No,None,Other,Owners Pitluk #1. City of San Antonio observation well.
6844232,29.341667,-98.580833,Bexar,218EDRDA,Lazy Acres Trailer Park (Well #1),W,,1429,,,,,612,No,No,,Public Supply,Owner Well Number: 1. TCEQ Source ID: G0150186A. 
6844233,29.334722,-98.578889,Bexar,218EDRDA,Vail's MHP #1-NE of MHP,W,3/4/1985,1450,,,,,615,No,No,Submersible,Public Supply,Owner Well Number: #1 (NE Of MHP). TCEQ Source ID: G0150290A. 
6844301,29.356112,-98.5375,Bexar,218EBFZA,"R. J. R. Foods, Inc. Well #2 ",W,1/21/1964,1373,,,,,640,No,Yes,None,Plugged or Destroyed,"Plugged.  Open hole from 1,294 to 1,373 ft.  Cemented from 1,294 to 275 ft.  Top of Edwards 1,308 ft. Flowed."
